PTF09as   SLSN-I    0.1866     8.21  9 0.20 0.05 0.05 -16.20 0.16 0.10 -17.62 0.11 0.07 -17.96 0.31 0.28 -0.22 0.28 0.23  8.19 0.36 0.57  -8.40 0.82 0.55  0.58 1.57 0.50 
PTF10tff  SN II     0.00736   13.65 15 0.22 0.26 0.06 -15.20 0.55 0.10 -17.75 0.19 0.04 -18.91 0.08 0.22 -0.75 0.85 0.22  9.30 0.13 0.42 -10.04 1.40 0.29  5.84 4.23 5.03 
PTF10tjr  SN IIn    0.07799   16.26 16 0.11 0.10 0.06 -18.44 0.34 0.16 -20.29 0.10 0.04 -21.33 0.22 0.09  0.26 0.23 0.14 10.11 0.13 0.20  -9.88 0.59 0.15  5.19 5.35 2.92 
PTF10tpa  SN II     0.03296   10.15 16 0.07 0.14 0.04 -16.49 0.30 0.11 -18.35 0.13 0.05 -19.19 0.18 0.10 -0.75 0.40 0.14  9.29 0.14 0.22 -10.04 0.68 0.19  5.20 4.46 3.31 
PTF10tpz  cSLSN-IIn 0.039934  13.62 12 0.21 0.16 0.06 -17.12 0.80 0.23 -19.91 0.17 0.08 -22.16 0.23 0.07  0.23 0.28 0.21 10.65 0.08 0.30 -10.41 0.66 0.26 10.37 2.53 6.46 
PTF10tqi  SN Ic     0.03907   14.74 15 0.17 0.10 0.05 -18.99 0.25 0.09 -20.71 0.06 0.03 -21.41 0.08 0.10  0.63 0.26 0.15 10.20 0.08 0.26  -9.57 0.60 0.16  7.74 4.04 6.14 
PTF10tqv  SN Ic-BL  0.0793    27.27 10 0.11 0.15 0.07 -15.10 0.74 0.34 -16.24 0.18 0.09 -16.37 0.25 0.33 -1.12 0.39 0.24  7.88 0.22 0.35  -8.97 0.70 0.42  2.13 3.80 1.73 
PTF10tru  SN II     0.0563     8.80 17 0.12 0.05 0.08 -17.60 0.19 0.12 -19.35 0.05 0.03 -20.07 0.13 0.17 -0.13 0.14 0.14  9.60 0.17 0.14  -9.77 0.29 0.13  4.39 6.06 2.48 
PTF10ts   SN IIn    0.046     25.12 15 0.26 0.13 0.05 -17.25 0.45 0.10 -19.40 0.11 0.03 -20.41 0.10 0.14  0.29 0.34 0.20  9.84 0.09 0.35  -9.56 0.76 0.21  7.03 4.24 5.85 
PTF10ttd  SN II     0.0144    23.46 14 0.13 0.20 0.06 -15.33 0.30 0.12 -17.67 0.10 0.04 -18.49 0.08 0.20 -1.10 0.77 0.22  9.24 0.09 0.28 -10.34 1.10 0.23  8.26 3.75 6.26 
PTF10ttm  SN II     0.0983    18.38 14 0.17 0.05 0.03 -16.27 0.15 0.10 -18.01 0.07 0.04 -18.77 0.14 0.10 -0.41 0.17 0.12  8.94 0.13 0.17  -9.35 0.35 0.21  4.17 4.23 2.70 
PTF10ttp  SN IIn    0.162      7.85 17 0.36 0.09 0.07 -16.77 0.53 0.27 -20.33 0.18 0.05 -22.18 0.19 0.10  0.45 0.47 0.31 10.56 0.18 0.40 -10.16 1.06 0.25  3.72 4.31 2.33 
PTF10ttz  SN II     0.0544     8.29 15 0.21 0.03 0.03 -15.76 0.16 0.10 -17.74 0.06 0.04 -18.61 0.10 0.12 -0.50 0.10 0.09  9.13 0.09 0.23  -9.63 0.32 0.13  7.59 4.04 5.23 
PTF10tud  SN IIb    0.0938    17.17 17 0.20 0.09 0.04 -18.09 0.61 0.15 -20.58 0.22 0.04 -21.68 0.16 0.10  0.34 0.24 0.16 10.40 0.14 0.32 -10.07 0.72 0.19  5.64 4.67 3.90 
PTF10tue  SN II     0.0861    14.59 14 0.04 0.12 0.02 -18.04 0.60 0.12 -19.01 0.30 0.04 -19.21 0.32 0.11 -0.15 0.17 0.11  8.98 0.13 0.29  -9.12 0.53 0.20  2.82 2.62 2.15 
PTF10tuj  SN II     0.0594    27.04 17 0.13 0.12 0.03 -17.43 0.77 0.12 -18.81 0.37 0.04 -19.50 0.41 0.09  0.02 0.14 0.12  9.02 0.14 0.27  -9.00 0.41 0.23  1.93 1.96 1.16 
PTF10tyd  SN IIn    0.063     21.52 15 0.10 0.13 0.07 -18.04 1.61 0.62 -20.36 0.27 0.06 -21.46 0.43 0.08  0.06 0.40 0.49 10.10 0.17 0.29 -10.09 0.88 0.35  3.04 4.20 1.76 
PTF10tzh  SN IIb    0.034     12.36 16 0.16 0.05 0.03 -16.59 0.22 0.13 -18.72 0.19 0.05 -19.41 0.11 0.08 -0.48 0.20 0.12  9.47 0.14 0.25  -9.96 0.58 0.16  4.35 4.42 2.86 
PTF10u    SN IIn    0.152     27.51  6 0.14 0.18 0.08 -15.75 1.12 0.49 -17.01 0.24 0.12 -17.43 0.43 0.46 -0.65 0.37 0.27  8.20 0.32 0.50  -8.81 0.80 0.52  1.46 3.90 1.22 
PTF10uhf  SLSN-I    0.2879    29.21 14 0.21 0.05 0.06 -19.39 0.37 0.28 -21.99 0.07 0.04 -23.35 0.13 0.08  0.95 0.19 0.20 11.08 0.13 0.28 -10.14 0.53 0.21  7.03 4.57 4.65 
PTF10uiy  SN II     0.02822   10.66 14 0.11 0.04 0.02 -17.45 0.18 0.10 -19.07 0.18 0.04 -19.40 0.11 0.11 -0.30 0.18 0.09  9.33 0.14 0.21  -9.64 0.46 0.14  2.60 3.89 1.44 
PTF10uiz  SN IIn    0.113     15.49 10 0.08 0.38 0.05 -12.43 1.86 1.89 -17.50 0.18 0.05 -18.29 0.14 0.58 -3.61 3.64 4.85  9.08 0.15 0.27 -12.62 4.00 4.99  3.29 2.79 2.48 
PTF10ujc  SN IIn    0.034     14.69 13 0.10 0.20 0.05 -16.54 0.74 0.14 -17.82 0.11 0.04 -18.62 0.19 0.14 -0.43 0.47 0.17  8.77 0.16 0.38  -9.18 0.91 0.31  3.72 4.12 3.33 
PTF10uls  SN II     0.044     12.31 17 0.14 0.14 0.05 -16.05 0.48 0.13 -18.45 0.17 0.05 -19.78 0.26 0.07 -0.64 0.35 0.17  9.59 0.13 0.27 -10.23 0.75 0.19  5.95 4.28 3.77 
PTF10umz  SN II     0.0586     7.96 11 0.11 0.11 0.04 -16.75 0.31 0.10 -18.01 0.08 0.03 -18.30 0.13 0.23 -0.46 0.30 0.15  8.72 0.14 0.20  -9.18 0.55 0.25  3.38 3.37 2.43 
PTF10uqg  SN II     0.0487    25.88 17 0.07 0.17 0.05 -16.14 0.36 0.13 -17.79 0.17 0.05 -18.79 0.38 0.15 -0.80 0.44 0.16  9.15 0.11 0.47  -9.94 1.04 0.22  7.23 4.22 5.53 
PTF10uqn  SN II     0.0481    16.36 16 0.34 0.06 0.05 -17.69 0.53 0.22 -21.03 0.20 0.04 -22.87 0.13 0.07  0.75 0.19 0.17 10.97 0.10 0.34 -10.23 0.66 0.16  7.76 4.11 5.60 
PTF10vag  SN IIn    0.052      4.39  9 0.21 0.21 0.12 -13.52 0.77 0.38 -15.51 0.21 0.09 -16.29 0.37 0.35 -1.32 0.56 0.62  7.91 0.18 0.21  -9.26 0.83 0.58  1.83 3.99 1.29 
PTF10vdl  SN II     0.016475  40.55 16 0.13 0.17 0.04 -19.10 0.76 0.14 -21.10 0.09 0.04 -22.81 0.23 0.04  0.71 0.25 0.13 10.82 0.06 0.30 -10.10 0.60 0.17  9.99 2.62 6.95 
PTF10vgv  SN Ic-BL  0.0141    21.81 17 0.18 0.04 0.03 -16.16 0.19 0.12 -18.52 0.12 0.04 -19.48 0.08 0.07 -0.54 0.17 0.12  9.52 0.15 0.26 -10.06 0.49 0.17  5.42 4.66 3.46 
PTF10viv  SN IIn    0.06128   23.63 15 0.18 0.04 0.05 -18.10 0.34 0.28 -20.09 0.07 0.04 -20.88 0.09 0.18  0.25 0.14 0.12 10.07 0.11 0.26  -9.83 0.46 0.14  6.70 4.58 4.71 
PTF10vns  SN IIb    0.0408    23.06 17 0.19 0.07 0.03 -16.90 0.37 0.16 -19.36 0.25 0.05 -20.26 0.10 0.07 -0.23 0.29 0.15  9.82 0.14 0.26 -10.06 0.63 0.18  4.25 4.31 2.74 
PTF10vnv  SN Ib     0.016902  19.40 17 0.16 0.10 0.04 -18.01 0.26 0.11 -20.35 0.06 0.04 -21.81 0.12 0.05  0.28 0.19 0.13 10.43 0.08 0.22 -10.15 0.51 0.15  8.21 3.89 5.05 
PTF10vqv  SLSN-I    0.452      2.94  6 0.10 0.08 0.06 -17.86 0.44 0.28 -18.04 0.14 0.12 -17.45 0.43 0.42  0.14 0.63 0.37  7.56 0.55 0.47  -7.48 1.01 0.78  0.07 0.37 0.06 
PTF10vwg  SLSN-I    0.187      8.22  5 0.26 0.17 0.16 -12.46 3.16 1.96 -14.53 1.65 0.94 -15.43 1.82 0.68 -1.33 0.88 1.54  7.13 0.88 1.13  -8.50 1.73 1.51  0.65 5.08 0.64 
PTF10wal  SN Ic     0.028803  34.39 15 0.14 0.09 0.08 -18.17 0.56 0.46 -20.25 0.12 0.05 -21.30 0.21 0.11  0.21 0.27 0.16 10.18 0.13 0.29 -10.00 0.69 0.17  6.72 4.62 4.66 
PTF10wcy  SN II     0.024424   8.69 17 0.22 0.06 0.05 -17.44 0.19 0.09 -20.36 0.05 0.04 -22.02 0.08 0.06  0.23 0.15 0.14 10.61 0.09 0.20 -10.39 0.29 0.12  8.78 3.83 5.14 
PTF10weh  SN IIn    0.138      0.73  4 1.18 0.64 0.70  -3.38 5.53 5.70 -10.46 2.96 1.69 -14.67 2.42 2.60 -1.14 1.27 1.65  6.72 1.37 1.13  -7.95 1.42 1.49  0.20 3.54 0.20 
PTF10wmf  SN II     0.027883   9.76 17 0.30 0.07 0.04 -18.01 0.32 0.11 -20.98 0.21 0.05 -22.54 0.12 0.08  0.73 0.22 0.13 10.69 0.16 0.24  -9.96 0.56 0.19  4.45 4.56 2.84 
PTF10wmk  SN IIn    0.137     18.85 12 0.19 0.10 0.05 -17.10 0.28 0.13 -18.86 0.07 0.04 -19.68 0.14 0.15  0.05 0.34 0.19  9.25 0.17 0.30  -9.18 0.67 0.35  3.57 4.40 2.92 
PTF10wnp  SN II     0.0458     9.77 11 0.07 0.34 0.05 -15.58 1.00 0.83 -18.34 0.16 0.05 -18.77 0.14 0.49 -1.20 1.47 1.54  9.16 0.14 0.19 -10.35 1.75 1.49  2.34 2.77 1.48 
PTF10wop  SN IIn    0.09      12.39 17 0.14 0.04 0.04 -17.81 0.20 0.12 -19.34 0.09 0.04 -19.79 0.14 0.17 -0.02 0.15 0.12  9.56 0.11 0.27  -9.58 0.46 0.17  6.29 4.71 4.61 
PTF10wve  SN II     0.0396    16.91 17 0.13 0.05 0.03 -16.53 0.31 0.16 -18.42 0.09 0.04 -19.09 0.11 0.11 -0.57 0.23 0.13  9.35 0.12 0.29  -9.93 0.60 0.16  6.32 4.66 4.54 
PTF10xem  SN Ic-BL  0.05671   10.93 14 0.14 0.06 0.03 -17.85 0.44 0.09 -18.77 0.24 0.03 -18.42 0.09 0.12  0.21 0.11 0.10  8.20 0.17 0.21  -7.99 0.29 0.24  0.23 0.18 0.12 
PTF10xfh  SN Ib     0.017399   6.50 11 0.11 0.14 0.07 -17.39 0.74 0.22 -19.99 0.19 0.10 -21.37 0.12 0.07 -0.20 0.26 0.19 10.26 0.13 0.23 -10.45 0.43 0.25  6.30 4.83 3.98 
PTF10xfl  SN IIb    0.05       7.30 12 0.19 0.12 0.08 -17.37 0.76 0.17 -20.11 0.21 0.06 -21.67 0.17 0.07  0.09 0.26 0.24 10.42 0.11 0.28 -10.34 0.67 0.22  7.43 4.24 4.95 
PTF10xfw  SN II     0.065     33.78 14 0.09 0.09 0.05 -14.89 0.69 0.28 -15.78 0.16 0.08 -15.99 0.49 0.29 -1.18 0.24 0.26  7.49 0.34 0.38  -8.67 0.59 0.56  1.06 3.02 0.80 
PTF10xgo  SN IIn    0.033     22.86 14 0.11 0.18 0.04 -16.02 0.69 0.09 -17.29 0.18 0.04 -17.61 0.11 0.23 -0.76 0.48 0.14  8.49 0.14 0.39  -9.24 0.94 0.26  4.26 4.14 3.81 
PTF10xif  SN IIn    0.0289    13.84 10 0.11 0.35 0.08 -17.37 0.61 0.12 -20.03 0.09 0.06 -21.83 0.08 0.09 -0.13 1.01 0.24 10.51 0.08 0.30 -10.62 1.38 0.28  8.85 3.47 6.37 
PTF10xik  SN Ic     0.0707    11.90 10 0.05 0.12 0.04 -16.77 0.71 0.23 -18.03 0.31 0.07 -18.50 0.29 0.14 -0.66 0.17 0.12  8.95 0.11 0.39  -9.60 0.67 0.21  7.39 4.08 5.93 
PTF10xiw  SN II     0.059603  37.10 16 0.14 0.20 0.07 -16.56 1.88 0.66 -20.68 0.33 0.04 -22.26 0.29 0.05 -0.43 0.80 0.63 10.38 0.11 0.08 -10.81 1.25 0.58  1.81 1.36 0.47 
PTF10xjr  SN Ib     0.03028    6.75 17 0.32 0.08 0.06 -18.15 0.29 0.11 -21.41 0.19 0.05 -23.23 0.12 0.09  0.88 0.26 0.18 10.94 0.19 0.20 -10.09 0.60 0.19  4.21 4.44 2.42 
PTF10xjv  SN II     0.0275    10.82 15 0.20 0.06 0.04 -14.09 0.43 0.22 -16.15 0.26 0.06 -16.92 0.17 0.14 -1.26 0.25 0.15  8.37 0.16 0.27  -9.63 0.64 0.20  3.32 5.39 2.35 
PTF10xla  SN II     0.0532     6.79 12 0.27 0.06 0.06 -15.91 0.40 0.23 -18.40 0.16 0.05 -19.85 0.14 0.13 -0.18 0.19 0.13  9.60 0.12 0.25  -9.79 0.53 0.16  7.32 4.33 5.34 
PTF10xlr  SN II     0.01535   32.71 16 0.10 0.07 0.02 -16.40 0.30 0.09 -18.01 0.23 0.04 -18.43 0.12 0.09 -0.76 0.28 0.09  9.12 0.10 0.40  -9.88 0.76 0.14  7.33 4.24 5.62 
PTF10xmi  SN II     0.0777    16.28 14 0.12 0.06 0.04 -17.08 0.24 0.16 -18.78 0.10 0.05 -19.20 0.12 0.15 -0.42 0.27 0.16  9.32 0.14 0.24  -9.74 0.61 0.20  3.83 4.82 2.47 
PTF10xtq  SN II     0.08014   13.44 16 0.10 0.09 0.04 -18.02 0.22 0.11 -19.95 0.14 0.05 -20.68 0.16 0.10 -0.05 0.27 0.13  9.88 0.16 0.22  -9.93 0.57 0.19  4.18 4.51 2.53 
PTF10xzs  SN IIn    0.0383     7.31  5 0.34 0.24 0.14 -13.89 1.17 0.62 -16.26 0.21 0.12 -17.49 0.38 0.48 -0.66 0.56 0.40  8.40 0.17 0.33  -9.05 0.86 0.51  2.09 4.45 1.74 
PTF10yna  SN II     0.035     12.94 13 0.06 0.07 0.03 -17.02 0.25 0.11 -18.29 0.12 0.04 -18.45 0.12 0.12 -0.63 0.25 0.12  9.06 0.10 0.37  -9.69 0.73 0.17  6.33 4.90 5.03 
PTF10yow  SN Ic     0.024534  25.37 17 0.24 0.11 0.04 -18.87 0.55 0.12 -21.68 0.19 0.05 -23.47 0.24 0.06  0.94 0.25 0.15 11.11 0.10 0.31 -10.17 0.65 0.18  7.87 4.00 5.35 
PTF10ypi  SN II     0.055836   8.03 17 0.13 0.04 0.02 -18.14 0.16 0.08 -19.61 0.10 0.03 -20.01 0.09 0.10  0.09 0.11 0.07  9.68 0.08 0.30  -9.59 0.48 0.11  7.83 4.07 5.88 
PTF10ysd  SN Ic     0.0962    16.35 17 0.32 0.04 0.04 -17.48 0.28 0.17 -20.32 0.19 0.04 -21.76 0.11 0.12  0.58 0.19 0.14 10.32 0.16 0.19  -9.76 0.47 0.18  3.14 4.36 1.79 
PTF10ysx  SN II     0.012799  34.16 17 0.09 0.10 0.04 -16.82 0.56 0.12 -18.19 0.31 0.05 -18.79 0.32 0.12 -0.47 0.16 0.09  9.02 0.15 0.35  -9.49 0.59 0.20  6.55 4.34 5.08 
PTF10yxk  SN II     0.059     14.03 10 0.10 0.23 0.07 -13.80 1.13 0.89 -16.49 0.16 0.06 -17.14 0.26 0.34 -1.65 0.99 1.16  8.38 0.17 0.14 -10.05 1.23 1.14  1.77 3.26 0.97 
PTF10yyc  SN IIn    0.2147    10.27  9 0.25 0.10 0.09 -15.61 0.41 0.29 -18.74 0.10 0.06 -20.24 0.13 0.10 -0.48 0.58 0.32  9.85 0.15 0.28 -10.33 1.09 0.34  5.15 5.34 3.65 
PTF10yzt  SN IIn    0.0766    23.65 17 0.19 0.11 0.05 -16.33 0.45 0.16 -18.31 0.11 0.05 -19.83 0.33 0.09 -0.17 0.17 0.17  9.47 0.11 0.31  -9.63 0.56 0.24  7.52 4.01 5.53 
PTF10zcn  SN Ic     0.02114   11.05 17 0.19 0.09 0.04 -17.74 0.45 0.12 -20.41 0.25 0.05 -21.62 0.16 0.07  0.17 0.26 0.16 10.21 0.19 0.16 -10.07 0.54 0.19  2.99 3.69 1.46 
PTF10ze   SN II     0.036     45.13 17 0.09 0.10 0.04 -18.24 0.36 0.12 -19.89 0.13 0.04 -20.70 0.18 0.07  0.08 0.22 0.11  9.83 0.13 0.20  -9.76 0.51 0.16  5.40 4.75 3.44 
PTF11acz  SN II     0.087     23.32 15 0.15 0.16 0.05 -17.17 0.62 0.18 -18.85 0.10 0.05 -20.01 0.26 0.14  0.03 0.29 0.18  9.42 0.13 0.23  -9.39 0.61 0.25  4.93 4.35 3.89 
PTF11aib  SN II     0.082     16.91 15 0.22 0.18 0.05 -19.38 0.75 0.10 -21.38 0.27 0.03 -22.20 0.10 0.21  0.92 0.52 0.19 10.60 0.10 0.55  -9.67 1.14 0.25  6.69 4.67 6.01 
PTF11ajz  SN II     0.0251    30.44 16 0.10 0.07 0.02 -18.94 0.37 0.11 -20.31 0.35 0.05 -20.50 0.16 0.09  0.24 0.22 0.09  9.85 0.12 0.44  -9.62 0.76 0.14  4.41 5.24 3.11 
PTF11akn  SN IIn    0.02468   13.51 14 0.20 0.33 0.11 -17.96 0.40 0.15 -21.32 0.08 0.04 -23.33 0.08 0.12  0.42 1.10 0.29 11.04 0.12 0.15 -10.62 1.29 0.31  5.52 4.10 3.17 
PTF11ams  SN II     0.02291   23.61 17 0.12 0.07 0.03 -17.37 0.25 0.10 -19.07 0.22 0.04 -19.59 0.11 0.10 -0.29 0.25 0.10  9.55 0.11 0.38  -9.84 0.70 0.15  6.54 4.52 4.99 
PTF11asb  SN II     0.0749     4.67 14 0.07 0.11 0.04 -17.30 0.37 0.16 -18.84 0.23 0.05 -19.18 0.19 0.17 -0.50 0.35 0.16  9.30 0.16 0.33  -9.81 0.84 0.21  4.38 5.07 3.21 
PTF11aun  SN II     0.0204    12.97 10 0.26 0.38 0.17  -9.84 3.07 1.75 -14.65 0.22 0.11 -16.19 0.24 0.57 -2.39 1.70 6.38  8.22 0.17 0.27 -10.48 1.77 6.61  3.95 4.67 2.95 
PTF11awe  SN Ib     0.0553    16.50  5 0.14 0.17 0.09 -13.81 0.70 0.39 -15.21 0.12 0.08 -15.61 0.29 0.37 -1.51 0.44 0.27  7.67 0.17 0.30  -9.18 0.71 0.36  2.72 4.33 2.15 
PTF11bgl  SN II     0.04078   14.67 17 0.17 0.07 0.05 -18.35 0.25 0.12 -20.70 0.08 0.04 -21.90 0.12 0.09  0.36 0.18 0.15 10.46 0.13 0.24 -10.12 0.51 0.16  6.41 4.85 4.16 
PTF11bli  SN Ibc    0.03436    9.49 16 0.16 0.03 0.02 -17.93 0.16 0.09 -19.62 0.07 0.03 -20.22 0.06 0.07  0.14 0.10 0.07  9.82 0.06 0.26  -9.68 0.41 0.10  9.80 2.86 6.92 
PTF11bni  SN II     0.03065   14.25 16 0.07 0.19 0.05 -18.96 0.56 0.12 -21.62 0.08 0.05 -23.32 0.15 0.05  0.34 0.37 0.14 11.13 0.07 0.23 -10.78 0.66 0.17  9.08 3.08 5.11 
PTF11bov  SN Ic     0.02219   11.99 16 0.09 0.06 0.02 -18.39 0.27 0.07 -19.71 0.15 0.03 -20.04 0.11 0.09  0.08 0.14 0.06  9.59 0.10 0.32  -9.51 0.55 0.14  6.74 4.49 5.36 
PTF11bpx  SN II     0.022966   9.27 14 0.31 0.06 0.05 -18.66 0.47 0.18 -21.41 0.15 0.04 -22.99 0.15 0.10  1.06 0.19 0.14 10.88 0.11 0.29  -9.83 0.54 0.16  7.03 4.38 5.20 
PTF11cag  SN II     0.0699    11.38 14 0.20 0.09 0.11 -18.97 1.29 0.49 -22.01 0.24 0.05 -23.37 0.26 0.12  0.68 0.48 0.42 11.07 0.17 0.38 -10.45 1.16 0.29  5.02 5.04 3.40 
PTF11cda  SN II     0.04148    9.75 15 0.19 0.04 0.04 -18.12 0.24 0.18 -20.24 0.06 0.04 -21.24 0.08 0.09  0.35 0.12 0.11 10.21 0.10 0.25  -9.86 0.38 0.13  8.05 3.83 5.80 
PTF11cgx  SN II     0.03364    7.88 15 0.28 0.15 0.05 -17.53 0.72 0.12 -19.82 0.21 0.03 -20.98 0.08 0.11  0.50 0.40 0.17 10.06 0.08 0.46  -9.56 1.00 0.18  7.37 4.19 6.64 
PTF11cmh  SN Ic-BL  0.1055     7.82  5 0.08 0.10 0.05 -17.70 0.63 0.32 -18.67 0.12 0.07 -18.60 0.32 0.38 -0.16 0.30 0.26  8.71 0.25 0.37  -8.84 0.64 0.48  1.24 2.31 0.87 
PTF11csc  SN IIn    0.118      2.84  4 0.30 0.22 0.18 -13.46 1.18 0.81 -15.06 0.24 0.15 -15.69 0.78 0.81 -0.85 0.60 0.56  7.08 0.57 0.62  -7.87 0.89 0.94  0.17 1.25 0.15 
PTF11cwi  SN II     0.05633   20.65 17 0.34 0.04 0.04 -16.95 0.29 0.18 -20.24 0.12 0.04 -21.81 0.07 0.06  0.38 0.18 0.17 10.43 0.13 0.20 -10.07 0.50 0.16  3.44 3.57 1.96 
PTF11cyw  SN II     0.059     11.33 15 0.13 0.12 0.09 -14.62 3.07 1.28 -18.34 0.27 0.06 -19.45 0.33 0.12 -1.32 1.04 2.82  9.50 0.16 0.46 -10.84 1.81 2.75  3.82 4.32 2.45 
PTF11dad  SN II     0.07203   24.48 15 0.21 0.05 0.04 -17.34 0.42 0.25 -19.61 0.10 0.04 -20.50 0.11 0.08  0.07 0.20 0.15  9.90 0.13 0.29  -9.85 0.56 0.16  4.24 4.92 2.82 
PTF11dhf  SN IIb    0.02763   32.16 15 0.19 0.10 0.03 -18.06 0.82 0.22 -20.39 0.31 0.04 -21.41 0.26 0.07  0.31 0.37 0.16 10.32 0.12 0.54 -10.02 1.05 0.17  6.94 4.45 5.46 
PTF11dij  SLSN-I    0.143      4.72  6 0.07 0.06 0.04 -16.17 0.26 0.19 -16.74 0.08 0.05 -16.22 0.21 0.27 -0.77 0.22 0.18  7.41 0.40 0.47  -8.17 0.65 0.52  0.35 0.92 0.28 
PTF11dlg  SN IIb    0.062     10.05 13 0.04 0.09 0.03 -15.78 0.34 0.17 -17.02 0.09 0.05 -17.15 0.19 0.26 -1.20 0.28 0.16  8.49 0.13 0.25  -9.69 0.60 0.22  5.50 5.06 3.96 
PTF11dqk  SN II     0.036361   2.78 11 0.12 0.10 0.05 -19.04 0.49 0.20 -20.56 0.23 0.04 -21.15 0.19 0.13  0.47 0.19 0.09 10.02 0.11 0.34  -9.56 0.65 0.14  6.96 4.41 5.62 
PTF11dqr  SN II     0.0821    10.37  7 0.08 0.08 0.06 -17.07 0.55 0.30 -18.35 0.17 0.06 -18.71 0.27 0.31 -0.46 0.17 0.18  9.08 0.12 0.37  -9.55 0.64 0.23  6.78 4.30 5.49 
PTF11dsf  SLSN-IIn  0.385     20.35  9 0.02 0.12 0.02 -18.83 0.16 0.15 -19.89 0.19 0.06 -19.01 0.09 0.27 -0.38 0.89 0.20  9.21 0.04 0.49  -9.58 1.42 0.23  0.67 0.11 0.35 
PTF11dsz  SN II     0.0698     3.08  8 0.38 0.07 0.07 -12.58 0.61 0.57 -15.08 0.21 0.14 -16.45 0.47 0.29 -0.92 0.19 0.22  7.76 0.31 0.47  -8.67 0.63 0.48  1.09 2.28 0.84 
PTF11dtd  SN II     0.0396    14.49 13 0.17 0.05 0.03 -19.19 0.43 0.18 -21.23 0.14 0.04 -22.06 0.09 0.09  0.66 0.17 0.12 10.57 0.10 0.34  -9.91 0.58 0.14  7.34 4.28 5.47 
PTF11ecp  SN II     0.03444    9.89 16 0.23 0.06 0.03 -18.29 0.27 0.10 -20.44 0.17 0.04 -21.28 0.07 0.08  0.51 0.21 0.12 10.17 0.11 0.27  -9.67 0.59 0.15  3.89 3.92 2.41 
PTF11ekj  SN II     0.0432     9.47 11 0.12 0.16 0.06 -16.81 0.70 0.15 -17.90 0.12 0.04 -18.34 0.51 0.29 -0.34 0.36 0.27  8.57 0.23 0.34  -8.89 0.70 0.47  1.94 3.91 1.57 
PTF11emc  SN II     0.0817     8.89  7 0.11 0.06 0.05 -16.50 0.52 0.28 -18.13 0.10 0.06 -18.68 0.24 0.17 -0.62 0.22 0.19  9.08 0.14 0.30  -9.71 0.60 0.24  4.86 5.30 3.48 
PTF11emo  SN II     0.02852   25.89 17 0.23 0.10 0.03 -18.10 0.57 0.12 -21.01 0.33 0.04 -22.30 0.15 0.06  0.46 0.36 0.16 10.77 0.11 0.43 -10.33 0.98 0.16  7.53 4.06 5.77 
PTF11eon  SN IIb    0.001544   7.57 10 0.30 0.17 0.06 -17.95 0.53 0.10 -20.45 0.21 0.05 -21.71 0.10 0.12  0.71 0.48 0.26 10.31 0.14 0.43  -9.60 1.02 0.31  4.49 4.81 3.78 
PTF11epi  SN II     0.03185   11.59 15 0.57 0.11 0.07 -16.44 0.47 0.14 -20.21 0.12 0.04 -22.67 0.08 0.09  1.22 0.28 0.25 10.76 0.09 0.32  -9.55 0.71 0.23  6.53 4.46 5.26 
PTF11fma  SN II     0.056     11.35  5 0.24 0.28 0.15 -11.43 3.28 1.16 -15.05 0.28 0.14 -16.54 0.38 0.49 -1.93 1.07 2.25  8.17 0.25 0.22 -10.07 1.21 2.31  2.50 4.22 1.68 
PTF11fss  SN IIn    0.125     22.08 16 0.33 0.06 0.04 -16.60 0.28 0.17 -19.57 0.13 0.04 -21.17 0.13 0.10  0.31 0.28 0.15 10.09 0.16 0.23  -9.79 0.61 0.20  3.63 4.27 2.15 
PTF11ftc  SN II     0.027      5.27  9 0.09 0.17 0.05 -14.94 0.80 0.16 -16.22 0.27 0.07 -16.70 0.27 0.24 -1.24 0.37 0.16  8.16 0.15 0.35  -9.40 0.84 0.26  5.21 4.98 4.36 
PTF11ftr  SN II     0.01768   17.65 17 0.02 0.06 0.01 -16.56 0.23 0.08 -17.35 0.09 0.04 -17.30 0.16 0.08 -0.85 0.09 0.10  8.19 0.22 0.15  -9.02 0.24 0.31  2.65 3.01 1.84 
PTF11fuu  SN IIn    0.098     15.40 15 0.23 0.07 0.07 -17.57 0.46 0.31 -20.16 0.07 0.04 -21.41 0.12 0.11  0.25 0.24 0.21 10.22 0.14 0.21  -9.99 0.56 0.21  4.32 4.98 2.75 
PTF11fuv  SN II     0.03009    5.76 15 0.30 0.05 0.04 -18.69 0.38 0.18 -21.55 0.09 0.04 -23.16 0.09 0.06  1.03 0.14 0.14 10.99 0.11 0.25  -9.97 0.46 0.15  6.73 4.44 4.56 
PTF11fve  SN IIn    0.089     10.63 11 0.24 0.06 0.05 -18.17 0.69 0.27 -21.53 0.23 0.06 -22.94 0.12 0.08  0.49 0.25 0.35 10.97 0.15 0.30 -10.51 0.68 0.27  5.20 4.64 3.34 
PTF11fvi  SN II     0.072      1.23  3 0.41 0.19 0.22 -12.37 1.03 0.85 -14.52 0.15 0.09 -15.48 0.51 0.66 -0.94 0.58 0.55  7.03 0.33 0.44  -7.92 0.77 0.76  0.19 0.89 0.16 
PTF11fzz  SN IIn    0.082     12.20  7 0.16 0.16 0.09 -13.56 0.89 0.59 -14.61 0.15 0.11 -14.96 0.44 0.43 -1.35 0.28 0.28  6.75 0.47 0.38  -8.07 0.53 0.61  0.27 0.87 0.19 
